가격,연식(년),주행거리(km),배기량(cc),압류_저당,통풍시트(1열/2열),전동식 트렁크,스마트 크루즈 컨트롤,가죽 시트,전방 주차거리 경고,열선시트(1열/2열),후측방 경보 시스템,내비게이션,선루프,후방 모니터,옵션_갯수,차종_EV,차종_RV,차종_SUV,차종_경차,차종_대형,차종_대형차,차종_소형,차종_소형차,차종_스포츠카,차종_승용,차종_승합,차종_승합차,차종_준중형,차종_준중형차,차종_중형,차종_중형차,차종_화물차,연료_LPG,연료_가솔린,연료_기타,연료_디젤,연료_전기,연료_하이브리드,변속기_CVT,변속기_기타,변속기_오토,색상_중분류_갈색,색상_중분류_검정색,색상_중분류_기타,색상_중분류_노랑,색상_중분류_빨강,색상_중분류_초록,색상_중분류_파랑,색상_중분류_회색,색상_중분류_흰색
52500000,2021,22079,2497,0,1,1,1,1,1,1,1,1,1,1,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
50800000,2021,23686,2497,0,1,1,1,1,1,1,1,1,1,1,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
45100000,2021,68715,2151,0,0,1,1,0,1,1,1,1,1,1,7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
46450000,2021,14319,2497,0,0,1,1,1,1,1,1,1,0,1,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
51400000,2022,28988,2497,0,0,1,1,1,1,1,1,1,0,1,7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
53800000,2022,26155,2497,0,0,1,1,1,1,1,1,1,1,1,7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
54700000,2022,15268,2497,0,1,1,1,0,1,1,1,1,1,1,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
60300000,2020,56147,2996,0,1,1,1,1,1,1,1,1,1,1,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
65900000,2021,9990,2497,0,0,1,1,1,1,1,1,1,1,1,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
61000000,2021,54930,2996,0,1,1,1,1,1,1,1,1,1,1,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
66200000,2021,25522,2996,0,1,1,1,1,1,1,1,1,0,1,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
61900000,2020,36984,2996,0,1,1,1,1,1,1,1,1,0,1,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
54500000,2021,28714,2497,0,0,1,1,1,1,1,1,1,0,1,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
56900000,2020,44277,3470,0,0,1,1,1,1,1,1,1,1,1,7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
28800000,2021,62446,3342,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
31600000,2020,21464,2497,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
29800000,2020,68886,2497,0,0,1,1,1,1,1,1,1,0,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
30500000,2020,52901,2497,0,0,1,1,1,1,1,1,1,0,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
31500000,2021,25236,2497,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
23800000,2020,60003,2497,0,0,0,1,1,1,1,1,1,0,1,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
25900000,2020,79279,2497,0,0,1,0,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
28900000,2020,65201,2497,0,0,1,1,1,1,1,1,1,0,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
28900000,2022,73985,2497,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
28400000,2021,26208,3342,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
28400000,2020,80179,2497,0,0,1,1,1,1,1,1,1,0,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
28900000,2020,50734,2497,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
28400000,2022,62762,2497,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
30900000,2020,19478,3342,0,0,1,1,1,1,1,1,1,0,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
24000000,2021,77300,2497,0,0,1,1,1,1,1,1,1,0,1,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
25900000,2020,36004,3342,0,0,0,0,1,1,1,0,1,0,1,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
25200000,2020,88799,2497,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
29000000,2020,31416,2497,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
28400000,2021,48034,2497,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
30800000,2021,56445,2359,0,0,0,0,1,1,1,0,1,0,1,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
31000000,2021,57104,2497,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
29900000,2020,54090,2497,0,0,1,1,1,1,1,1,1,0,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
25400000,2020,54980,2497,0,0,1,0,1,1,1,0,1,0,1,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
27300000,2021,58679,2497,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
26900000,2021,40279,2497,0,0,1,1,1,1,1,1,1,0,1,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
29400000,2020,54001,2497,0,0,1,1,1,1,1,1,1,0,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
38900000,2021,10677,3342,0,0,1,1,1,1,1,1,1,1,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
30200000,2020,52985,2497,0,0,1,1,1,1,1,1,1,0,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
26000000,2021,56604,2497,0,0,0,0,1,1,1,0,1,0,1,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
28400000,2020,28077,2497,0,0,1,1,1,1,1,1,1,0,1,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
24400000,2021,44916,2497,0,0,0,0,1,1,1,0,1,0,1,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
23800000,2020,75995,3342,0,0,1,0,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
50500000,2023,23187,1598,0,0,1,1,1,1,1,1,1,0,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
37400000,2023,33150,2497,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
46900000,2022,6467,3470,0,0,1,1,1,1,1,1,1,1,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
39800000,2023,11306,1598,0,0,0,1,0,1,1,0,1,0,1,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
52600000,2023,10266,1598,0,0,1,1,1,1,1,1,1,1,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
43300000,2023,8245,2497,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
37900000,2023,37191,2497,0,0,1,1,1,1,1,1,1,0,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
42500000,2023,33168,3470,0,1,1,1,1,1,1,1,1,0,1,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
47900000,2023,22011,1598,0,0,1,1,1,1,1,1,1,1,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
50800000,2023,3475,1598,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
51400000,2023,3380,1598,0,0,1,1,1,1,1,1,1,1,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
42400000,2023,9310,3470,0,0,1,1,1,1,1,1,1,0,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
38700000,2023,9583,2497,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
31500000,2021,50279,2497,0,0,1,1,1,1,1,1,1,0,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
26800000,2021,40347,3342,0,0,0,1,1,1,1,1,1,0,1,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
27700000,2021,54533,2497,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
29900000,2020,41983,2497,0,0,1,1,1,1,1,1,1,0,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
23900000,2020,42762,2497,0,0,0,0,1,1,1,0,1,0,1,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
35400000,2021,4379,2359,0,0,0,1,1,1,1,1,1,0,1,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
30400000,2020,49539,2497,0,0,1,1,1,1,1,1,1,0,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
24900000,2020,48920,2497,0,0,0,1,1,1,1,1,1,0,1,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
25300000,2021,60812,2497,0,0,0,0,1,1,1,0,1,0,1,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
24700000,2020,41503,2497,0,0,1,0,1,1,1,0,1,0,1,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
31800000,2021,47569,2497,0,0,1,1,1,1,1,1,1,1,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
29900000,2021,71144,2497,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
27700000,2020,61582,2497,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
28000000,2021,86167,2497,0,0,1,0,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
26900000,2021,34248,2497,0,0,0,0,1,1,1,0,1,0,1,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
29500000,2021,58627,3342,0,0,1,0,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
29900000,2020,43414,2497,0,0,1,0,1,1,1,1,1,0,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
26200000,2020,39183,2497,0,0,1,1,1,1,1,1,1,0,1,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
28000000,2020,61737,3342,0,0,1,0,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
25900000,2021,60676,3342,0,0,0,0,1,1,1,0,1,0,1,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
28400000,2020,60801,3342,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
33000000,2021,50239,3342,0,0,1,1,1,1,1,1,1,0,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
31300000,2020,27893,3342,0,0,1,1,1,1,1,1,1,1,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
33100000,2021,17329,2497,0,0,1,1,1,1,1,1,1,0,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
29100000,2021,20586,2497,0,0,0,1,1,1,1,1,1,0,1,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
27900000,2020,62087,3342,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
25900000,2020,37087,2497,0,0,1,0,1,1,1,0,1,0,1,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
29900000,2021,34626,2497,0,0,1,0,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
33300000,2021,19869,3342,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
26300000,2021,41063,2497,0,0,0,0,1,1,1,0,1,0,1,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
32400000,2021,61733,3342,0,0,1,1,1,1,1,1,1,1,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
26900000,2020,53135,2497,0,0,1,1,1,1,1,1,1,0,1,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
32500000,2021,10618,3342,0,0,1,0,1,1,1,0,1,0,1,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
32500000,2020,38747,3342,0,0,1,1,1,1,1,1,1,1,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
27300000,2021,47560,2497,0,0,1,0,1,1,1,0,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
33900000,2021,72244,2359,0,0,1,1,1,1,1,1,1,0,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
33000000,2021,58552,3342,0,0,1,1,1,1,1,1,1,0,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
24400000,2021,75608,2497,0,0,0,0,1,1,1,0,1,0,1,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
29000000,2020,79661,2359,0,0,0,1,1,1,1,1,1,0,1,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
28100000,2020,82804,2359,0,0,0,0,1,1,1,0,1,0,1,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
27200000,2020,61055,3342,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
28000000,2021,82106,3342,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
31000000,2020,48265,2497,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
31000000,2019,63574,2359,0,0,1,0,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
32200000,2021,62148,2359,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
27500000,2020,59680,2497,0,0,1,0,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
28300000,2020,62534,3342,0,0,1,1,1,1,1,1,1,0,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
31600000,2020,59035,3342,0,0,1,1,1,1,1,1,1,1,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
29900000,2021,76382,3342,0,0,1,1,1,1,1,1,1,0,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
26200000,2021,68205,2497,0,0,1,1,1,1,1,1,1,0,1,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
26800000,2022,56998,2497,0,0,1,0,1,1,1,0,1,0,1,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
24000000,2020,86200,2497,0,0,1,1,1,1,1,1,1,0,1,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
31000000,2020,56535,3342,0,0,1,1,1,1,1,1,1,1,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
31500000,2021,68939,2497,0,0,1,1,1,1,1,1,1,1,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
24900000,2020,77989,2497,0,0,1,1,1,1,1,1,1,0,1,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
26300000,2020,46133,2497,0,0,1,0,1,1,1,0,1,0,1,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
32500000,2022,60151,3342,0,0,1,1,1,1,1,1,1,0,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
28900000,2021,88388,2497,0,0,1,1,1,1,1,1,1,0,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
29900000,2020,79911,2359,0,0,1,0,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
35000000,2022,33421,3342,0,0,1,1,1,1,1,1,1,0,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
52000000,2023,13814,1598,0,0,1,1,1,1,1,1,1,1,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
27500000,2020,98741,3342,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
27900000,2020,96636,3342,0,0,1,1,1,1,1,1,1,0,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
27200000,2021,30514,2497,0,0,1,0,1,1,1,0,1,0,1,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
26500000,2020,92296,3342,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
36200000,2021,11829,2497,0,0,1,1,1,1,1,1,1,1,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
29400000,2021,65232,2497,0,0,1,1,1,1,1,1,1,0,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
27500000,2020,62420,2497,0,0,1,1,1,1,1,1,1,0,1,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
